year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,2,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",175,44,11.29,0.19,14.04,0,18.48,6,0,3460,1197,33,892,0,1338
2019,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",913,222,69.93,4.54,83.17,0,64.36,9,4,11060,3535,237,2961,0,4327
2019,2,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2044,481,117.27,19.94,185.28,1.08,157.43,72,0,28489,7674,1412,8958,25,10420
2019,2,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",428,83,38.77,2.2,9.47,0.44,32.12,3,0,4070,1788,105,271,19,1887
2019,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7497,1311,343.29,28.42,424.1,3.07,512.12,71,13,83270,31434,2692,15445,107,33592
2019,2,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1853,384,104.36,16.49,106.55,0.56,156.03,49,4,23303,6494,1527,4125,9,11148
2019,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",751,190,76.84,7.08,52.79,0.19,53.1,4,3,10029,4225,471,1972,10,3351
2019,2,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",10930,2619,549.89,64.85,1053.53,6.31,944.43,106,28,170713,49617,7455,39616,451,73574
2019,2,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",413,75,30.71,0.6,11.99,0,31.7,8,1,2970,1130,29,348,0,1463
2019,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",517,140,29.98,2.81,61.94,0.09,45.19,5,3,7587,1466,136,3434,2,2549
2019,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",521,128,46.86,3.24,39.58,0.44,37.87,1,0,6571,2364,197,1462,8,2540
2019,2,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",204,106,33.16,1.31,64.7,0.05,6.78,0,0,5936,2750,110,2343,1,732
2019,2,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",175,24,12.22,0.11,2.36,0,9.31,4,1,1301,601,15,146,0,539
2019,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",691,179,63.69,5.13,55.94,0,54.24,4,0,10447,4514,357,2030,0,3546
2019,2,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1403,231,84.43,5.46,64.71,2.26,74.13,28,2,14965,5201,585,2930,45,6204
2019,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1068,348,103.8,5.89,151.39,0.6,86.32,9,3,16585,5272,399,5997,46,4871
2019,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3113,777,178.06,21.07,369.55,3.07,205.26,27,26,43838,12051,1652,12886,84,17165
2019,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1742,392,90.19,16.87,152.83,0.32,131.79,69,1,21808,5462,961,7587,8,7790
2019,2,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1459,288,106.01,8.81,65.87,0,107.31,1,1,14726,5345,564,2704,0,6113
2019,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4230,788,254.91,26.32,293.38,3.1,210.29,19,7,47686,20082,1317,10163,134,15990
2019,2,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",578,164,39.15,6.24,56.57,0.16,61.87,12,2,9642,1649,350,3643,16,3984
2019,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4902,1217,213.79,42.6,567.67,2.34,390.61,110,3,90512,15161,4817,39717,136,30681
2019,2,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",257,63,23.17,0.45,17.26,0,22.12,0,0,3066,1223,24,635,0,1184
2019,2,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3685,498,175.68,14.55,104.74,1.46,201.58,49,5,38539,17063,1313,4014,60,16089
2019,2,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4432,1105,254.44,32.49,559.19,0.71,258.16,43,13,61069,17348,2704,19802,20,21195
2019,2,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",634,233,64.34,4.66,110.5,0,53.49,3,4,10704,3783,324,3630,0,2967
2019,2,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",516,143,43.73,7.4,57.07,0,34.8,23,5,7377,2212,496,2567,0,2102
2019,2,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",972,395,74.48,6.2,244.25,0,70.08,21,6,23813,4598,298,14460,0,4457
2019,2,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",399,128,45.34,2.58,32.57,0.7,46.82,0,0,6014,2123,133,1050,21,2687
2019,2,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1029,204,66.66,5.82,63.59,0.76,67.18,1,0,9769,3263,304,2262,19,3921
2019,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",32,13,2.95,0.52,9.52,0,0,0,0,472,73,48,351,0,0
2019,2,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",184,35,11.99,1.31,14.54,0,7.16,2,0,2790,1036,140,1067,0,547
2019,2,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",100,15,5.73,1.67,5.6,0,2,4,0,621,248,137,190,0,46
2019,2,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",140,39,9.89,1.66,22.31,0,5.14,3,0,2759,1049,454,994,0,262
2019,2,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",128,51,14.26,4.29,20.99,0,11.46,8,1,2721,718,351,1099,0,553
2019,2,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",101,25,5.54,3.56,13.02,0,2.87,3,0,1481,168,574,640,0,99
2019,2,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",28,5,0.39,1.42,3.19,0,0,2,0,247,11,80,156,0,0
2019,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",268,56,12.92,2.33,30.86,0,9.9,10,0,3509,973,266,1815,0,455
2019,2,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",109,32,7.82,1.79,18.55,0,3.84,1,1,1638,458,195,797,0,188
2019,2,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",244,60,9.12,4.7,35.98,0,10.2,1,2,3416,1209,337,1384,0,486
2019,2,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",124,26,6.63,0.9,11.26,0,7.22,9,0,1146,216,35,536,0,359
2019,2,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",42,10,4.55,0,3.58,0,1.87,2,0,584,165,0,116,0,303
2019,2,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",392,87,20.53,3.43,37.81,0,25.24,9,0,6155,1627,727,1892,0,1909
2019,2,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",627,220,37.22,3.35,109.76,0.54,69.13,30,0,13809,2438,388,6056,20,4907
2019,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1562,486,66.53,13.39,266.16,1.39,138.53,67,8,27573,4629,2383,10526,43,9992
2019,2,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",132,35,8.8,0.81,18.49,0,6.9,2,0,1805,448,117,953,0,287
2019,2,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",56,20,2.81,1.61,10.33,0,5.25,2,0,1391,290,84,762,0,255
2019,2,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",192,72,12.51,2.95,43.13,0,13.41,8,0,5705,1032,673,3119,0,881
2019,2,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1408,330,71.07,6.31,119.56,1.94,131.12,47,0,19691,4620,559,4183,50,10279
2019,2,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",80,21,4.63,1,15.37,0,0,1,0,1039,331,72,636,0,0
2019,2,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",276,84,20.37,3.37,40.94,0.7,18.62,10,0,5194,1387,411,2199,21,1176
2019,2,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",619,179,39.4,8.76,89.18,0.06,41.59,33,4,8875,2092,1128,3356,3,2296
2019,2,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4813,1256,190.25,33.45,612.98,1.74,417.57,268,35,82773,14348,3546,32771,48,32060
2019,2,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1855,701,84.88,19.21,414.52,0,182.39,136,26,49212,4883,2424,27491,0,14414
2019,2,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",72,29,8.07,1.13,9.45,0,10.35,2,0,1582,485,191,421,0,485
2019,2,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",36,11,1,1.87,6.36,0,1.77,0,0,451,32,57,241,0,121
2019,2,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",250,74,29.03,1.71,30.47,0,12.79,1,0,4980,2077,268,1401,0,1234
2019,2,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3910,1127,277.31,11.31,274.06,2.84,561.47,75,3,100101,26304,2172,18408,102,53115
2019,2,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",128,40,17.14,0,8.81,0,14.06,6,0,3471,1447,0,408,0,1616
2019,2,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",111,40,16.09,1.66,13.78,0,8.47,1,0,2813,1063,183,723,0,844
2019,2,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",790,208,71.64,0,54.41,0,81.95,20,0,14730,5342,0,2796,0,6592
2019,2,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",82,33,10.66,0.92,13.81,1,6.6,0,0,2049,610,171,641,29,598
2019,2,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",40,17,5.02,0,9.29,0,2.69,0,0,1552,286,0,990,0,276
2019,2,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",80,30,12.44,0,10.34,1.09,6.12,3,0,2165,1045,0,473,72,575
2019,2,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",724,209,60.16,0,81.27,0.93,66.64,20,2,17008,4664,0,6158,79,6107
2019,2,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1931,511,186.68,6.32,110.82,0.52,206.66,20,3,37105,12312,1648,4896,12,18237
2019,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3089,790,239.25,8.09,161.22,6.25,375.2,38,7,70437,23029,1910,12145,215,33138
2019,2,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",280,109,22.91,1.18,55.42,0,29.49,1,2,6916,1801,180,2697,0,2238
2019,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",513,135,38.05,2.62,80.15,0,14.19,1,0,7211,2413,530,3156,0,1112
2019,2,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",476,125,41.13,1.59,47.34,0,34.93,12,0,11489,3927,117,4199,0,3246
2019,2,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1540,410,121.77,4.67,101.83,1.95,179.79,22,1,27413,9707,569,4340,109,12688
2019,2,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",70,31,11.21,1,10.66,0,8.13,2,0,3877,1441,229,1063,0,1144
2019,2,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",190,85,25.7,1.32,38.61,0,19.37,6,1,7393,2430,46,3190,0,1727
2019,2,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",45,15,4.89,0,1.68,0,8.43,0,1,942,340,0,71,0,531
2019,2,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",190,62,26.2,0,16.15,0,19.65,6,0,4489,1804,0,950,0,1735
2019,2,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",71,26,8.23,0,12.16,0,5.61,0,0,2474,546,0,1586,0,342
2019,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124,42,10.26,0.25,29.59,0,1.91,0,0,1838,711,8,991,0,128
2019,2,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",132,43,9.47,0.74,25.29,0,7.5,3,0,2423,453,88,1413,0,469
2019,2,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",406,149,31.21,2.55,100.32,0,14.92,4,0,11525,3188,619,6605,0,1113
2019,2,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",208,49,18.19,2.33,17.1,0,11.38,1,0,3112,1465,154,829,0,664
2019,2,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",456,146,58.19,1.9,51.6,0.28,34.03,4,0,10462,4796,403,2189,17,3057
2019,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17186,2544,535.22,114.86,1009.13,4.98,879.81,5,38,177001,54219,15176,43378,415,63813
2019,2,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1327,325,72.94,10.62,126.55,0.86,114.03,10,0,26662,7327,3728,6347,113,9147
2019,2,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",425,70,33.12,3.93,13.75,0,19.21,0,0,4214,2454,359,505,0,896
2019,2,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",494,74,26.01,5.41,24.89,0,17.69,1,0,6131,3346,740,1005,0,1040
2019,2,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",684,127,34.41,6.54,62.29,0.71,23.04,0,1,8713,3672,999,2539,25,1478
2019,2,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",826,167,48.16,9.37,63.53,0,45.94,1,3,11320,4221,1124,2523,0,3452
2019,2,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",609,183,70.05,4.87,67.71,0,40.37,0,2,12557,6008,1081,2540,0,2928
2019,2,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3920,567,120.3,42.86,158.63,0,245.21,2,3,42334,10085,7869,6386,0,17994
2019,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",385,84,20.47,4.99,38.4,0,20.14,1,0,8027,1010,2318,3127,0,1572
2019,2,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",894,152,49.58,6.73,51.64,0,44.05,1,0,10822,4104,607,3685,0,2426
2019,2,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",226,64,19.9,4.73,21.15,0,18.22,0,0,3870,1239,437,1048,0,1146
2019,2,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",200,28,8.62,3.54,7.48,0,8.37,0,0,1788,791,166,342,0,489
2019,2,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",205,50,17.75,2.08,18.04,0,12.13,0,0,2311,851,176,608,0,676
2019,2,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2270,296,79.16,15.02,104.19,1.97,95.66,15,4,25861,8768,3139,5929,164,7861
2019,2,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1006,264,51.74,15.59,143.15,0,53.52,0,3,17638,3182,2720,7151,0,4585
2019,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2633,748,164.34,32.6,411.54,0,139.53,1,7,42082,12215,3027,15429,0,11411
2019,2,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1747,415,91.3,18.71,168.69,0.84,135.46,4,2,35281,8250,1657,12168,93,13113
2019,2,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1388,245,88.26,8.95,84.56,0,63.23,1,0,17028,6811,784,3581,0,5852
2019,2,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",134,15,8.96,0.98,1.15,0,3.92,0,1,968,471,122,213,0,162
2019,2,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",640,106,39.92,6.42,35.18,1,23.47,1,0,6162,2436,450,1518,29,1729
2019,2,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4436,940,166.52,59.04,402.5,1,310.95,4,20,93070,18023,7554,37106,56,30331
2019,2,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",738,201,43.5,20.21,101.71,0,35.57,1,1,23552,4463,6132,9665,0,3292
2019,2,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",505,85,30.95,6.39,21.31,0,26.34,0,0,5019,1844,643,776,0,1756
2019,2,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",507,96,39.93,3.85,29.12,0,23.1,0,0,5969,2135,292,1838,0,1704
2019,2,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",691,169,48.08,15.63,73.96,0,31.34,0,1,10130,2544,2247,2928,0,2411
2019,2,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",615,170,34.78,8.2,107.06,0,19.96,0,5,8061,1615,1151,3751,0,1544
2019,2,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1958,436,97.26,12.54,183.14,0,143.05,2,14,37008,9797,1575,10844,0,14792
2019,2,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",975,338,48.86,12.52,224.45,1,51.18,0,1,25117,3826,2287,14361,38,4605
2019,2,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3087,565,138.55,34.56,240.3,1,150.6,2,4,36437,11399,4367,8186,19,12466
2019,2,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",858,117,42.42,9.89,35.76,0,28.93,1,0,7010,2698,775,1484,0,2053
2019,2,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3,1,1,0,0,0,0,0,0,38,38,0,0,0,0
2019,2,EV,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",68,21,10.8,0,4.76,0,5.43,4,0,1521,917,0,352,0,252
2019,2,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4,1,1,0,0,0,0,0,0,156,156,0,0,0,0
2019,2,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",229,47,13.18,0,14.48,0,19.34,15,0,2956,880,0,817,0,1259
2019,2,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2,2,1.91,0,0.09,0,0,0,0,149,144,0,5,0,0
2019,2,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,2,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",977,310,40.68,4.6,162.72,0,101.99,60,1,29074,6615,644,13663,0,8152
2019,2,EV,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",253,65,15.59,0.79,20.91,0,27.71,7,1,5033,1695,14,1564,0,1760
2019,2,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3107,666,90.35,17.06,335.53,0,223.06,98,7,57794,16915,4569,21400,0,14910
2019,2,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",151,33,8.82,0,19.39,0,4.8,5,1,1861,463,0,1103,0,295
2019,2,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",7,3,1.38,0,0.5,0,1.13,0,0,114,39,0,16,0,59
2019,2,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1049,340,59.36,2.78,155.74,0,122.12,86,0,39913,9292,535,18098,0,11988
2019,2,EV,ExpressJet Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",224,36,11.51,0.61,9.65,0,14.24,2,0,2045,658,22,414,0,951
2019,2,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",82,18,4.59,0.5,5.15,0,7.76,0,0,952,193,36,215,0,508
2019,2,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",82,21,3.68,3.66,5.41,0,8.25,0,0,940,139,120,160,0,521
2019,2,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1513,357,79.05,9.86,129.07,0,139.02,15,0,26569,7601,1096,6338,0,11534
2019,2,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",28,12,2.86,0.53,5.69,0,2.93,0,0,510,105,47,192,0,166
2019,2,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",40,9,2.52,0,0.06,0,6.42,3,0,864,219,0,3,0,642
2019,2,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",32,6,0.31,0,3.6,0,2.09,0,0,394,17,0,116,0,261
2019,2,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",56,7,2.92,1,1.08,0,2,0,0,476,245,84,28,0,119
2019,2,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",28,10,3.21,0.66,3.22,0,2.91,0,0,657,193,22,174,0,268
2019,2,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",535,189,46.08,2.74,90.8,0,49.38,11,1,12478,3108,146,4388,0,4836
2019,2,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",52,14,5.46,0.43,5.75,0,2.36,0,0,404,163,9,182,0,50
2019,2,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",84,18,5.34,0,11.07,0,1.58,1,0,807,179,0,487,0,141
2019,2,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1058,248,56.33,4.99,79.74,0,106.94,15,1,18926,4387,425,3102,0,11012
2019,2,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",128,22,5.79,1.07,5.07,0,10.07,2,0,1916,326,93,375,0,1122
2019,2,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",96,28,10.56,0.45,14.29,0,2.7,2,0,2278,888,29,826,0,535
2019,2,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",240,59,10.17,0.4,32.12,0,16.32,4,0,5637,664,12,3446,0,1515
2019,2,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",31,7,2.95,0,3.18,0,0.87,0,0,162,84,0,61,0,17
2019,2,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",314,72,20.66,2,21.64,0,27.7,1,0,5012,1541,77,1324,0,2070
2019,2,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",224,60,17.23,1.23,31.43,0,10.1,2,0,2964,863,65,1212,0,824
2019,2,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",107,43,10.42,1.44,24.66,0,6.48,0,2,2634,1088,67,850,0,629
2019,2,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",31,8,2.19,0.16,1.95,0,3.7,0,0,638,119,32,103,0,384
2019,2,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,31,6.04,0.32,17.12,0,7.51,0,0,2287,293,12,1296,0,686
2019,2,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",102,21,7.94,1.56,3.03,0,8.48,1,0,961,335,66,138,0,422
2019,2,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",341,77,19.59,1.5,26.92,0,28.99,8,0,5566,1307,142,987,0,3130
2019,2,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20,4,3,0,0,0,1,0,0,434,411,0,0,0,23
2019,2,G4,Allegiant Air,DEN,"Denver, CO: Denver International",1,1,0.72,0,0.28,0,0,0,0,71,51,0,20,0,0
2019,2,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",43,1,0,0,1,0,0,1,0,17,0,0,17,0,0
2019,2,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",253,71,16.58,2.43,22.16,0,29.83,0,1,5579,1658,457,1130,0,2334
